inventory_item_id,card_name,inventory_value,legacy_displayed_price,asking_price,market_price,label_price,json_market_price,classification,proposed_game_id,proposed_game_label,game_mapping_basis,created_at,updated_at
"chaos-4a2bfbcd52ea4bcf910742ffaebf7da9-cd90795ae2ac44d6","Infest","0.25","0.25","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 03:02:56.243915+00","2026-09-09 03:02:56.243915+00"
"chaos-4a2bfbcd52ea4bcf910742ffaebf7da9-d2456f6dc99041e1","Horrid Shadowspinner","0.24","0.24","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 03:02:56.243915+00","2026-09-09 03:02:56.243915+00"
"chaos-4a2bfbcd52ea4bcf910742ffaebf7da9-d2974a73559e4660","Dismember","4.71","4.71","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 03:02:56.243915+00","2026-09-09 03:02:56.243915+00"
"chaos-4a2bfbcd52ea4bcf910742ffaebf7da9-d7bfa6c310e64128","Intangible Virtue","0.31","0.31","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 03:02:56.243915+00","2026-09-09 03:02:56.243915+00"
"chaos-4a2bfbcd52ea4bcf910742ffaebf7da9-daebf33d462b46a7","Azorius Herald","0.16","0.16","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 03:02:56.243915+00","2026-09-09 03:02:56.243915+00"
"chaos-4a2bfbcd52ea4bcf910742ffaebf7da9-db15953ad0ef4b21","Twisted Riddlekeeper","0.14","0.14","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 03:02:56.243915+00","2026-09-09 03:02:56.243915+00"
"chaos-4a2bfbcd52ea4bcf910742ffaebf7da9-e01ef13f6d6b460f","Reciprocate","0.34","0.34","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 03:02:56.243915+00","2026-09-09 03:02:56.243915+00"
"chaos-4a2bfbcd52ea4bcf910742ffaebf7da9-e623c3657a9c43ff","Urge to Feed","0.19","0.19","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 03:02:56.243915+00","2026-09-09 03:02:56.243915+00"
"chaos-4a2bfbcd52ea4bcf910742ffaebf7da9-ebdefdd55de94dc7","Phyrexian Gargantua","0.12","0.12","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 03:02:56.243915+00","2026-09-09 03:02:56.243915+00"
"chaos-4a2bfbcd52ea4bcf910742ffaebf7da9-f1724b87e4274fa3","Slay","0.15","0.15","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 03:02:56.243915+00","2026-09-09 03:02:56.243915+00"
"chaos-4a2bfbcd52ea4bcf910742ffaebf7da9-f76ff5865d324bc3","Station Monitor","0.17","0.17","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 03:02:56.243915+00","2026-09-09 03:02:56.243915+00"
"chaos-4a2bfbcd52ea4bcf910742ffaebf7da9-f8d37335427846f3","Battle Mastery","0.24","0.24","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 03:02:56.243915+00","2026-09-09 03:02:56.243915+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-035626e976484e2c","Tiana, Ship's Caretaker","0.24","0.24","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-043520937e3f42c7","Raugrin Crystal","0.18","0.18","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-06f87c70b7554a4d","Boarded Window","0.12","0.12","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-0fae688f46fa425b","Gwyllion Hedge-Mage","0.16","0.16","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-11462799a0d24049","Dire Fleet Captain","0.23","0.23","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-12f2d05188ac488a","Brushfire Elemental","0.16","0.16","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-1a5ab94cf6224fd6","Metalspinner's Puzzleknot","0.15","0.15","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-1accfb4c4d19479b","Suki, Kyoshi Warrior","0.20","0.20","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-1e309e00a1eb4845","Markov Purifier","0.26","0.26","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-22df9b55f8b94b2e","Hidden Stockpile","0.30","0.30","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-25bd9d25f25247f3","Ruthless Lawbringer","0.26","0.26","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-26f4951e291d4f54","Servo Schematic","0.37","0.37","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-34fa3dfd22f84885","Back for More","0.23","0.23","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-3663324af1c44cfc","Kargan Warleader","0.21","0.21","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-37109ea1025b4a9f","Chief of the Foundry","0.34","0.34","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-3c3c7b72c8b04446","Iron Mastiff","0.30","0.30","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-3ed6ef8677f448d5","Strider Harness","0.12","0.12","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-3ef38dede2a44a3b","Sengir Connoisseur","0.23","0.23","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-4124cbd90df4457f","Necropanther","0.11","0.11","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-4531b7f930ef48f0","Putrefy","0.29","0.29","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-4917eb018eae4eb9","Prophetic Titan","0.16","0.16","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-4b13ce569af044eb","Arvad the Cursed","0.32","0.32","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-4b39b84117124a0e","Truefire Captain","0.29","0.29","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-4c444a030bbe448c","Magnetic Snuffler","0.11","0.11","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-4dc87e128b7c488f","Jayemdae Tome","0.12","0.12","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-4df7eb448557476f","Thought Erasure","0.25","0.25","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-4e25e595e40f4168","Ravenous Amulet","0.18","0.18","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-51a524b8c14e445d","Rust Tick","0.22","0.22","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-58a73db7a7ac4986","Geode Golem","0.54","0.54","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-5ba84ef362424fa1","Vengeful Rebirth","0.27","0.27","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-5beda5d468134e82","Balmor, Battlemage Captain","0.31","0.31","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-5e6521f56b114674","The Mouth of Sauron","0.16","0.16","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-6817e83ae18947fb","Bag of Holding","0.32","0.32","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-68fe6bc9117a4e89","Vega, the Watcher","0.27","0.27","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-6d4197998a424bdc","Golem's Heart","0.23","0.23","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-7345514962d94ffc","Oni-Cult Anvil","0.26","0.26","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-73690b801bac4e8b","Hurloon Battle Hymn","0.21","0.21","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-81d40d64d5b64525","Murderer's Axe","0.11","0.11","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-82bdf617e2d54ff0","Runed Servitor","0.28","0.28","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-871c5ec7483041b2","Kithkin Rabble","0.33","0.33","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-87b20fa7cea442a4","Swarm Guildmage","0.13","0.13","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-88a6e4cdaaed4e40","Gate Colossus","0.48","0.48","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-8aee327a1bf74f3a","Face of Divinity","0.15","0.15","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-8c684c80539e4aed","Throne of Geth","1.29","1.29","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-918cc364fd214e42","House Guildmage","0.10","0.10","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-98158d78dcf04634","Damping Sphere","0.74","0.74","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-9ecf257f7d024864","Marauding Looter","0.25","0.25","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-a05504e9d47643ff","Professor Zei, Anthropologist","0.21","0.21","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-a13a96fdc91f4873","Empyrean Eagle","0.27","0.27","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-a8a4ee0cd2ad4177","Millikin","0.30","0.30","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-b09318826f314055","Demolition Stomper","0.15","0.15","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-b5558b51f9334a5c","Discovery // Dispersal","0.26","0.26","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-b72b452d317d4e6d","Meteor Golem","0.30","0.30","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-b8f3015e67014a5f","Lashweed Lurker","0.14","0.14","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
"chaos-4fb6faac4cf743eeb91aef29b68b3ace-bebd802481774d5c","Gold-Forged Sentinel","0.30","0.30","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-10 04:32:46.364775+00","2026-09-10 04:32:46.364775+00"
